"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","RURAL_URBAN","RURAL_URBAN_NAME","RURAL_URBAN_CODE","RURAL_URBAN_TYPE","RURAL_URBAN_TYPECODE","RURAL_URBAN_SORTORDER","CELL","CELL_NAME","CELL_CODE","CELL_TYPE","CELL_TYPECODE","CELL_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2011","2011","2011","date",0,0,"1946157125","Calderdale","E08000033","local authorities: district / unitary (prior to April 2015)",464,68,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",7394,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157125d0d8d20100",137,696
"2011","2011","2011","date",0,0,"1946157126","Kirklees","E08000034","local authorities: district / unitary (prior to April 2015)",464,69,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",209514,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157126d0d1d20100",138,696
"2011","2011","2011","date",0,0,"1946157126","Kirklees","E08000034","local authorities: district / unitary (prior to April 2015)",464,69,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",14465,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157126d0d8d20100",139,696
"2011","2011","2011","date",0,0,"1946157127","Leeds","E08000035","local authorities: district / unitary (prior to April 2015)",464,70,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",389929,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157127d0d1d20100",140,696
"2011","2011","2011","date",0,0,"1946157127","Leeds","E08000035","local authorities: district / unitary (prior to April 2015)",464,70,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",26786,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157127d0d8d20100",141,696
"2011","2011","2011","date",0,0,"1946157128","Wakefield","E08000036","local authorities: district / unitary (prior to April 2015)",464,71,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",164768,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157128d0d1d20100",142,696
"2011","2011","2011","date",0,0,"1946157128","Wakefield","E08000036","local authorities: district / unitary (prior to April 2015)",464,71,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",11702,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157128d0d8d20100",143,696
"2011","2011","2011","date",0,0,"1946157129","Derby","E06000015","local authorities: district / unitary (prior to April 2015)",464,72,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",123691,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157129d0d1d20100",144,696
"2011","2011","2011","date",0,0,"1946157129","Derby","E06000015","local authorities: district / unitary (prior to April 2015)",464,72,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",9297,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157129d0d8d20100",145,696
"2011","2011","2011","date",0,0,"1946157130","Leicester","E06000016","local authorities: district / unitary (prior to April 2015)",464,73,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",156425,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157130d0d1d20100",146,696
"2011","2011","2011","date",0,0,"1946157130","Leicester","E06000016","local authorities: district / unitary (prior to April 2015)",464,73,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",14982,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157130d0d8d20100",147,696
"2011","2011","2011","date",0,0,"1946157131","Nottingham","E06000018","local authorities: district / unitary (prior to April 2015)",464,74,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",142327,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157131d0d1d20100",148,696
"2011","2011","2011","date",0,0,"1946157131","Nottingham","E06000018","local authorities: district / unitary (prior to April 2015)",464,74,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",14775,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157131d0d8d20100",149,696
"2011","2011","2011","date",0,0,"1946157132","Rutland","E06000017","local authorities: district / unitary (prior to April 2015)",464,75,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",18758,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157132d0d1d20100",150,696
"2011","2011","2011","date",0,0,"1946157132","Rutland","E06000017","local authorities: district / unitary (prior to April 2015)",464,75,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",643,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157132d0d8d20100",151,696
"2011","2011","2011","date",0,0,"1946157133","Amber Valley","E07000032","local authorities: district / unitary (prior to April 2015)",464,76,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",63280,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157133d0d1d20100",152,696
"2011","2011","2011","date",0,0,"1946157133","Amber Valley","E07000032","local authorities: district / unitary (prior to April 2015)",464,76,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",3503,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157133d0d8d20100",153,696
"2011","2011","2011","date",0,0,"1946157134","Bolsover","E07000033","local authorities: district / unitary (prior to April 2015)",464,77,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",37442,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157134d0d1d20100",154,696
"2011","2011","2011","date",0,0,"1946157134","Bolsover","E07000033","local authorities: district / unitary (prior to April 2015)",464,77,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2612,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157134d0d8d20100",155,696
"2011","2011","2011","date",0,0,"1946157135","Chesterfield","E07000034","local authorities: district / unitary (prior to April 2015)",464,78,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",51909,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157135d0d1d20100",156,696
"2011","2011","2011","date",0,0,"1946157135","Chesterfield","E07000034","local authorities: district / unitary (prior to April 2015)",464,78,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",3557,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157135d0d8d20100",157,696
"2011","2011","2011","date",0,0,"1946157136","Derbyshire Dales","E07000035","local authorities: district / unitary (prior to April 2015)",464,79,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",36541,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157136d0d1d20100",158,696
"2011","2011","2011","date",0,0,"1946157136","Derbyshire Dales","E07000035","local authorities: district / unitary (prior to April 2015)",464,79,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",1394,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157136d0d8d20100",159,696
"2011","2011","2011","date",0,0,"1946157137","Erewash","E07000036","local authorities: district / unitary (prior to April 2015)",464,80,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",59044,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157137d0d1d20100",160,696
"2011","2011","2011","date",0,0,"1946157137","Erewash","E07000036","local authorities: district / unitary (prior to April 2015)",464,80,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",3742,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157137d0d8d20100",161,696
"2011","2011","2011","date",0,0,"1946157138","High Peak","E07000037","local authorities: district / unitary (prior to April 2015)",464,81,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",48560,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157138d0d1d20100",162,696
"2011","2011","2011","date",0,0,"1946157138","High Peak","E07000037","local authorities: district / unitary (prior to April 2015)",464,81,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2576,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157138d0d8d20100",163,696
"2011","2011","2011","date",0,0,"1946157139","North East Derbyshire","E07000038","local authorities: district / unitary (prior to April 2015)",464,82,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",49919,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157139d0d1d20100",164,696
"2011","2011","2011","date",0,0,"1946157139","North East Derbyshire","E07000038","local authorities: district / unitary (prior to April 2015)",464,82,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2697,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157139d0d8d20100",165,696
"2011","2011","2011","date",0,0,"1946157140","South Derbyshire","E07000039","local authorities: district / unitary (prior to April 2015)",464,83,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",50358,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157140d0d1d20100",166,696
"2011","2011","2011","date",0,0,"1946157140","South Derbyshire","E07000039","local authorities: district / unitary (prior to April 2015)",464,83,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2125,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157140d0d8d20100",167,696
"2011","2011","2011","date",0,0,"1946157141","Blaby","E07000129","local authorities: district / unitary (prior to April 2015)",464,84,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",50661,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157141d0d1d20100",168,696
"2011","2011","2011","date",0,0,"1946157141","Blaby","E07000129","local authorities: district / unitary (prior to April 2015)",464,84,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",1963,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157141d0d8d20100",169,696
"2011","2011","2011","date",0,0,"1946157142","Charnwood","E07000130","local authorities: district / unitary (prior to April 2015)",464,85,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",84609,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157142d0d1d20100",170,696
"2011","2011","2011","date",0,0,"1946157142","Charnwood","E07000130","local authorities: district / unitary (prior to April 2015)",464,85,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",3864,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157142d0d8d20100",171,696
"2011","2011","2011","date",0,0,"1946157143","Harborough","E07000131","local authorities: district / unitary (prior to April 2015)",464,86,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",45791,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157143d0d1d20100",172,696
"2011","2011","2011","date",0,0,"1946157143","Harborough","E07000131","local authorities: district / unitary (prior to April 2015)",464,86,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",1517,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157143d0d8d20100",173,696
"2011","2011","2011","date",0,0,"1946157144","Hinckley and Bosworth","E07000132","local authorities: district / unitary (prior to April 2015)",464,87,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",56538,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157144d0d1d20100",174,696
"2011","2011","2011","date",0,0,"1946157144","Hinckley and Bosworth","E07000132","local authorities: district / unitary (prior to April 2015)",464,87,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2448,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157144d0d8d20100",175,696
"2011","2011","2011","date",0,0,"1946157145","Melton","E07000133","local authorities: district / unitary (prior to April 2015)",464,88,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",27422,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157145d0d1d20100",176,696
"2011","2011","2011","date",0,0,"1946157145","Melton","E07000133","local authorities: district / unitary (prior to April 2015)",464,88,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",1067,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157145d0d8d20100",177,696
"2011","2011","2011","date",0,0,"1946157146","North West Leicestershire","E07000134","local authorities: district / unitary (prior to April 2015)",464,89,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",48999,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157146d0d1d20100",178,696
"2011","2011","2011","date",0,0,"1946157146","North West Leicestershire","E07000134","local authorities: district / unitary (prior to April 2015)",464,89,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2361,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157146d0d8d20100",179,696
"2011","2011","2011","date",0,0,"1946157147","Oadby and Wigston","E07000135","local authorities: district / unitary (prior to April 2015)",464,90,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",28119,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157147d0d1d20100",180,696
"2011","2011","2011","date",0,0,"1946157147","Oadby and Wigston","E07000135","local authorities: district / unitary (prior to April 2015)",464,90,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",1314,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157147d0d8d20100",181,696
"2011","2011","2011","date",0,0,"1946157148","Boston","E07000136","local authorities: district / unitary (prior to April 2015)",464,91,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",33031,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157148d0d1d20100",182,696
"2011","2011","2011","date",0,0,"1946157148","Boston","E07000136","local authorities: district / unitary (prior to April 2015)",464,91,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",1969,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157148d0d8d20100",183,696
"2011","2011","2011","date",0,0,"1946157149","East Lindsey","E07000137","local authorities: district / unitary (prior to April 2015)",464,92,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",60716,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157149d0d1d20100",184,696
"2011","2011","2011","date",0,0,"1946157149","East Lindsey","E07000137","local authorities: district / unitary (prior to April 2015)",464,92,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",3966,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157149d0d8d20100",185,696
"2011","2011","2011","date",0,0,"1946157150","Lincoln","E07000138","local authorities: district / unitary (prior to April 2015)",464,93,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",49523,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157150d0d1d20100",186,696
"2011","2011","2011","date",0,0,"1946157150","Lincoln","E07000138","local authorities: district / unitary (prior to April 2015)",464,93,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",3533,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157150d0d8d20100",187,696
"2011","2011","2011","date",0,0,"1946157151","North Kesteven","E07000139","local authorities: district / unitary (prior to April 2015)",464,94,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",55065,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157151d0d1d20100",188,696
"2011","2011","2011","date",0,0,"1946157151","North Kesteven","E07000139","local authorities: district / unitary (prior to April 2015)",464,94,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2290,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157151d0d8d20100",189,696
"2011","2011","2011","date",0,0,"1946157152","South Holland","E07000140","local authorities: district / unitary (prior to April 2015)",464,95,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",44276,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157152d0d1d20100",190,696
"2011","2011","2011","date",0,0,"1946157152","South Holland","E07000140","local authorities: district / unitary (prior to April 2015)",464,95,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2532,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157152d0d8d20100",191,696
"2011","2011","2011","date",0,0,"1946157153","South Kesteven","E07000141","local authorities: district / unitary (prior to April 2015)",464,96,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",70273,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157153d0d1d20100",192,696
"2011","2011","2011","date",0,0,"1946157153","South Kesteven","E07000141","local authorities: district / unitary (prior to April 2015)",464,96,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",3248,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157153d0d8d20100",193,696
"2011","2011","2011","date",0,0,"1946157154","West Lindsey","E07000142","local authorities: district / unitary (prior to April 2015)",464,97,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",44768,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157154d0d1d20100",194,696
"2011","2011","2011","date",0,0,"1946157154","West Lindsey","E07000142","local authorities: district / unitary (prior to April 2015)",464,97,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2497,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157154d0d8d20100",195,696
"2011","2011","2011","date",0,0,"1946157155","Corby","E07000150","local authorities: district / unitary (prior to April 2015)",464,98,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",33166,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157155d0d1d20100",196,696
"2011","2011","2011","date",0,0,"1946157155","Corby","E07000150","local authorities: district / unitary (prior to April 2015)",464,98,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2222,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157155d0d8d20100",197,696
"2011","2011","2011","date",0,0,"1946157156","Daventry","E07000151","local authorities: district / unitary (prior to April 2015)",464,99,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",41546,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157156d0d1d20100",198,696
"2011","2011","2011","date",0,0,"1946157156","Daventry","E07000151","local authorities: district / unitary (prior to April 2015)",464,99,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",1731,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157156d0d8d20100",199,696
"2011","2011","2011","date",0,0,"1946157157","East Northamptonshire","E07000152","local authorities: district / unitary (prior to April 2015)",464,100,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",45821,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157157d0d1d20100",200,696
"2011","2011","2011","date",0,0,"1946157157","East Northamptonshire","E07000152","local authorities: district / unitary (prior to April 2015)",464,100,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2136,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157157d0d8d20100",201,696
"2011","2011","2011","date",0,0,"1946157158","Kettering","E07000153","local authorities: district / unitary (prior to April 2015)",464,101,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",50012,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157158d0d1d20100",202,696
"2011","2011","2011","date",0,0,"1946157158","Kettering","E07000153","local authorities: district / unitary (prior to April 2015)",464,101,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2728,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157158d0d8d20100",203,696
"2011","2011","2011","date",0,0,"1946157159","Northampton","E07000154","local authorities: district / unitary (prior to April 2015)",464,102,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",115479,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157159d0d1d20100",204,696
"2011","2011","2011","date",0,0,"1946157159","Northampton","E07000154","local authorities: district / unitary (prior to April 2015)",464,102,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",7223,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157159d0d8d20100",205,696
"2011","2011","2011","date",0,0,"1946157160","South Northamptonshire","E07000155","local authorities: district / unitary (prior to April 2015)",464,103,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",47449,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157160d0d1d20100",206,696
"2011","2011","2011","date",0,0,"1946157160","South Northamptonshire","E07000155","local authorities: district / unitary (prior to April 2015)",464,103,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",1476,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157160d0d8d20100",207,696
"2011","2011","2011","date",0,0,"1946157161","Wellingborough","E07000156","local authorities: district / unitary (prior to April 2015)",464,104,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",39247,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157161d0d1d20100",208,696
"2011","2011","2011","date",0,0,"1946157161","Wellingborough","E07000156","local authorities: district / unitary (prior to April 2015)",464,104,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",2562,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157161d0d8d20100",209,696
"2011","2011","2011","date",0,0,"1946157162","Ashfield","E07000170","local authorities: district / unitary (prior to April 2015)",464,105,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",59970,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157162d0d1d20100",210,696
"2011","2011","2011","date",0,0,"1946157162","Ashfield","E07000170","local authorities: district / unitary (prior to April 2015)",464,105,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",4140,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157162d0d8d20100",211,696
"2011","2011","2011","date",0,0,"1946157163","Bassetlaw","E07000171","local authorities: district / unitary (prior to April 2015)",464,106,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",56556,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157163d0d1d20100",212,696
"2011","2011","2011","date",0,0,"1946157163","Bassetlaw","E07000171","local authorities: district / unitary (prior to April 2015)",464,106,"0","Total","0","2011 rural-urban classification",2000,0,"8","Economically active: Unemployed","QS601EW0009","Economic Activity",10000,1,"20100","Value",3294,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157163d0d8d20100",213,696
"2011","2011","2011","date",0,0,"1946157164","Broxtowe","E07000172","local authorities: district / unitary (prior to April 2015)",464,107,"0","Total","0","2011 rural-urban classification",2000,0,"1","Economically active: Total","QS601EW0002","Economic Activity",10000,0,"20100","Value",56838,"A","Normal Value","F","Free (free for publication)","Nm-556d1d32176e0d1946157164d0d1d20100",214,696
